cell_id,cycle,capacity_mAh,v_dc_mean,v_dc_std,v_dc_min,v_dc_max,v_dc_range,T_dc_mean,T_dc_std,T_dc_min,T_dc_max,T_dc_range,t_dc_duration_s,v_ch_mean,v_ch_std,v_ch_min,v_ch_max,v_ch_range,T_ch_mean,T_ch_std,T_ch_min,T_ch_max,T_ch_range,t_ch_duration_s,ocv_slope_mean,ocv_slope_std,ocv_slope_p25,ocv_slope_p50,ocv_slope_p75,SoH,y_next
Cell2,5400,581.026022733551,3.725124242806645,0.2373924833781139,2.7001429,4.1786609,1.4785179999999998,40.6631660661011,0.485935358386237,40.023388,41.607975,1.5845870000000062,0.0327253304421901,3.860795271278195,0.2080812282197294,2.744355,4.1999049,1.4555498999999998,40.32648492593985,0.4042330504732883,39.611649,41.670383,2.058734000000001,0.0307649744208902,0.0024792129327165,0.006876890644075,-0.0007203773567301,0.0014425607648918,0.0043276049973749,0.790706350620614,575.9512937736342
Cell2,5500,575.9512937736342,3.7287732057417977,0.2321170097346181,2.7000628,4.1758952,1.4758324000000005,40.72938213908702,0.564577025077158,40.035892,41.782658,1.746766000000001,0.032438701018691,3.868741675370019,0.2022111472165026,2.7445953,4.2000651,1.4554698,40.33892557229601,0.4950166881278386,39.486904,41.832565,2.345661,0.0304805829655379,0.0024893179302108,0.0072126727438339,-0.0007222016758914,0.001442621773382,0.0036146252113416,0.7838002564711534,578.8701634543729
Cell2,5600,578.8701634543729,3.726406030553584,0.2360709490982672,2.7000227,4.1796227,1.4796000000000005,40.703107674237046,0.4997079086232078,40.023388,41.657917,1.6345290000000006,0.0326034625759348,3.8621872651189126,0.2078004493877097,2.7447157,4.2000651,1.4553493999999998,40.33388537787844,0.4263216199283721,39.586716,41.720291,2.1335750000000004,0.0306381708942353,0.0025052854951319,0.0070543036749793,-0.0007203894334049,0.0014443719596689,0.0043276869729864,0.7877724861181763,578.0391777470296
Cell2,5700,578.0391777470296,3.7261847305614784,0.2368182695128531,2.6999824,4.1801038,1.4801214000000005,40.701196590262974,0.4946246816328737,40.023388,41.670383,1.646995000000004,0.0325569743290543,3.861838130446293,0.2080681397485289,2.7450364,4.2001052,1.4550688000000005,40.37682094402421,0.4090387810072408,39.624153,41.68285,2.058697000000002,0.0305816531181335,0.0025083940172979,0.006967413922492,-0.0007203859601314,0.001444367792911,0.0043276574047336,0.7866416147796087,575.294154472195
Cell2,5800,575.294154472195,3.725780064905391,0.2352857110840918,2.6998622,4.1775784,1.4777161999999997,40.75148059478758,0.5324063038736372,40.060825,41.732754,1.6719289999999989,0.0324020297266542,3.8640494355488033,0.2067063475629384,2.7455173,4.1999049,1.4543876,40.37617924041018,0.4493404188515664,39.599182,41.757725,2.1585430000000017,0.0304535991745069,0.0025114938737108,0.0070174505380266,-0.0007222236396051,0.0014444594672609,0.0043279778900056,0.7829059691267659,574.6726428197767
Cell2,5900,574.6726428197767,3.7257279005718367,0.2374994116633714,2.7000227,4.1799836,1.4799609,40.69348293781272,0.5029994356576588,40.023388,41.68285,1.6594620000000049,0.0323672752128914,3.8624239977921584,0.2081451043795079,2.7456377,4.199945,1.4543072999999995,40.35322315835553,0.4169341753039369,39.624153,41.732754,2.108601,0.0303867845796048,0.0025247949698797,0.0069681758658875,-0.0007203929721301,0.0014461825905564,0.0043277288419919,0.7820601667163337,573.0003167713386
Cell2,6000,573.0003167713386,3.725514870322581,0.2377937208802277,2.7001028,4.1800237,1.4799208999999998,40.68753851505377,0.4831861444242397,39.961014,41.645412,1.6843980000000016,0.0322733010398224,3.862654450152788,0.2081063600298612,2.745878,4.2000251,1.4541471000000006,40.37841948204736,0.4006377192545316,39.649086,41.68285,2.033764000000005,0.0302825353574007,0.0025262905037791,0.0069023409360579,-0.0007203906442948,0.0014443842427162,0.0043277038515616,0.779784332631335,567.463746839281
Cell2,6100,567.463746839281,3.7273301254071662,0.233617350683626,2.699995,4.1764288,1.4764338,40.77465250850525,0.5552092902301615,40.048359,41.832565,1.7842060000000046,0.0319601801456883,3.8690913323802167,0.2035346104378157,2.7460911,4.1999578,1.4538666999999998,40.39244254018547,0.4775855662050638,39.586716,41.90744,2.3207239999999985,0.0299315182492136,0.0025360357922075,0.007157493070012,-0.0007203943664547,0.0014443896706028,0.0043277223350197,0.772249728612505,570.4755641019322
Cell2,6200,570.4755641019322,3.725548339704824,0.2375107305305517,2.7000754,4.179956,1.4798806,40.71492984665227,0.4882474014884947,40.07333,41.707825,1.6344950000000011,0.0321308658458292,3.863525003992322,0.2081467320238294,2.745971,4.1999178,1.4539467999999998,40.38619233166986,0.4022541848912896,39.674057,41.782658,2.108601,0.0301298543345183,0.0025418035298874,0.0069975016660687,-0.0007203905397811,0.0014443685321003,0.0043277244784983,0.7763484487098992,568.8010284364556
Cell2,6300,568.8010284364556,3.725475499097147,0.2372964653257121,2.7001555,4.1802769,1.4801213999999998,40.67429842759119,0.470214140072006,40.023388,41.607975,1.5845870000000062,0.0320368569809943,3.863645426194145,0.2081185293484479,2.746532,4.2001181,1.4535861,40.38355767989214,0.374659575186744,39.69899,41.657917,1.9589269999999956,0.0300250311847776,0.0025498544788804,0.0069727007603777,-0.0007203907169573,0.0014443762688007,0.0043277297337986,0.7740696076025702,562.7251821399774
Cell2,6400,562.7251821399774,3.7287573009489057,0.2322984610034053,2.6998749,4.1767492,1.4768742999999995,40.791810111313865,0.5660093409564195,40.048359,41.882507,1.834147999999999,0.0316935088485479,3.8717382625536905,0.2021868724185027,2.7468526,4.200038,1.4531854000000002,40.41775530652089,0.4866374058967908,39.624153,41.919907,2.2957540000000023,0.0296182751189917,0.0025551095230816,0.0073044226711328,-0.0007222119981623,0.0014426434150034,0.0043278854669978,0.765801113483464,565.7941735212776
Cell2,6500,565.7941735212776,3.725490511070781,0.2367468402992937,2.699955,4.1798759,1.4799208999999998,40.73718843629764,0.4898668948142068,40.098263,41.74522,1.6469570000000004,0.0318673707079142,3.864761348914729,0.2078961586290781,2.7468126,4.1999178,1.4531051999999995,40.42147152170543,0.3908997566101311,39.736427,41.795166,2.0587390000000028,0.0298469265690073,0.0025634565708238,0.007052399629235,-0.0007204436929504,0.0014444415143834,0.0043280145659662,0.7699776406616741,563.8357095455017
Cell2,6600,563.8357095455017,3.725413121020036,0.2369490512092797,2.7002356,4.179996,1.4797604,40.73125694790528,0.4663734071568423,40.098263,41.607975,1.5097120000000004,0.0317581258714199,3.864969084435798,0.2079652381304829,2.7472534,4.200038,1.4527846000000002,40.4357012996109,0.3828555064383959,39.723961,41.670383,1.9464219999999983,0.0297238486818969,0.0025742178566709,0.007036487898028,-0.0007204498728253,0.0014462973317688,0.0043279023151424,0.7673124073631341,561.4334759774204
Cell2,6700,561.4334759774204,3.729484167264082,0.2297387461449509,2.7000074,4.1719518,1.4719444000000004,40.76478154206291,0.5788338064701958,40.048359,41.832565,1.7842060000000046,0.031620992696844,3.872768266679611,0.2009831658198394,2.74927,4.1999302,1.4506601999999995,40.399242710679616,0.4961724606978049,39.574249,41.869999,2.295749999999998,0.0297819534316658,0.0025646046466958,0.0078002978758669,-0.0007204336701421,0.0014426670814365,0.0043279483556996,0.7640432571639407,564.0030095218641
Cell2,6800,564.0030095218641,3.7274463357611074,0.2346807332807171,2.7000475,4.1805296,1.4804820999999997,40.75002358739986,0.5276693699344379,40.085796,41.74522,1.6594240000000011,0.0317670907825231,3.866056401514563,0.2071962105902119,2.7475464,4.2000504,1.4525040000000002,40.40136555650485,0.435165538390647,39.661552,41.807632,2.1460799999999978,0.0297879196004942,0.0025817427767476,0.0074095183210738,-0.0007222371478333,0.0014426961801042,0.0043280788263935,0.7675400824561465,562.1277485994194
Cell2,6900,562.1277485994194,3.726720329302155,0.2355783821163611,2.6998072,4.1806498,1.4808426000000003,40.74851978662769,0.4847837705951806,40.110729,41.707825,1.5970960000000003,0.0316621584352105,3.8659312834308,0.2075858979772563,2.7478271,4.1998897,1.4520626,40.44616541130604,0.390530032107601,39.773865,41.732754,1.9588889999999992,0.0296647052746266,0.0025872760235055,0.0072999410764319,-0.0007204474065239,0.001446288101578,0.0043280747171733,0.764988078479678,556.2119202810296
Cell2,7000,556.2119202810296,3.732866242577548,0.2291788914004179,2.6999273,4.177844,1.4779167000000002,40.75696646602659,0.581321183984973,40.048359,41.882507,1.834147999999999,0.0313279695110395,3.875001485765124,0.2005992256476546,2.7485485,4.1999702,1.4514217,40.37501749070779,0.5020594525855352,39.561745,41.894974,2.333228999999996,0.0292495343601331,0.0025982169034046,0.0077555429810164,-0.000722269496067,0.0014445515830867,0.0043282421563942,0.7569373495320743,556.3346788557027
Cell2,7100,556.3346788557027,3.727440615060907,0.2313574990405141,2.7000074,4.177804,1.4777966,40.79921174529347,0.4709035158179281,40.110729,41.732754,1.6220250000000007,0.0313381546875461,3.870451011089187,0.2045038778079488,2.7500317,4.2000103,1.4499785999999997,40.416023636937645,0.4258972916657011,39.674057,41.782658,2.108601,0.0293085321318358,0.002613203312843,0.0077673092945389,-0.0007204847739737,0.0014445665567445,0.0043282792170619,0.757104409148665,556.887525681366
Cell2,7200,556.887525681366,3.7253725194321534,0.2353964079936868,2.7000475,4.1802492,1.4802017000000005,40.793339510693215,0.4975208194069686,40.085796,41.757725,1.6719289999999989,0.0313662532716989,3.8677080119226215,0.2069834126025935,2.7509937,4.1998496,1.4488559000000003,40.43582270825108,0.4025356854064855,39.736427,41.807632,2.071204999999999,0.0293010567547753,0.0026202372499078,0.00767312568214,-0.0007204510001919,0.0014462992090581,0.0043280788906891,0.7578567670102214,557.1166198494262
Cell2,7300,557.1166198494262,3.723404574050866,0.2361926106681307,2.7002881,4.1798482,1.4795601000000005,40.76509362476963,0.4958902609619787,40.098263,41.720291,1.6220280000000002,0.0313797028502449,3.867678138452429,0.2070504889642947,2.7539599,4.1999302,1.4459703,40.44778269088037,0.4129012402762914,39.723961,41.770191,2.046229999999994,0.0292942243395373,0.0026176001468856,0.0077553123228271,-0.0007204507244664,0.0014462853020826,0.004328094827885,0.7581685365463312,501.4350458651225
Cell2,7400,501.4350458651225,3.6973829522932022,0.2335730626955623,2.7000475,4.1483026,1.4482551,40.74508760687961,0.4583905514737878,40.085796,41.68285,1.597054,0.0282442381139844,3.87608252346586,0.2009695907192403,2.7675881,4.1999302,1.4323420999999996,40.468238680207435,0.4079580519725815,39.773865,41.74522,1.9713550000000024,0.0267596502089872,0.0025795123144667,0.0078126790882566,-0.000722270371561,0.0014427735026794,0.0043282237779992,0.6823926290322353,562.233702061415
Cell2,7500,562.233702061415,3.717443785865595,0.2388320350258838,2.6998472,4.1789665,1.4791192999999998,40.69749477538349,0.4599485182388704,40.048359,41.62048,1.5721210000000028,0.0316688223974779,3.866803429310345,0.207508136852289,2.7550821,4.1998496,1.4447675000000002,40.38682867594043,0.3802522374062045,39.711494,41.632946,1.921451999999995,0.0295244639273732,0.0025810343217936,0.0074098316242986,-0.0007222344333752,0.0014445066149864,0.0043280591816803,0.7651322683644546,558.6320678634678
Cell2,7600,558.6320678634678,3.718104487095588,0.2384286852158376,2.6999273,4.1787658,1.4788384999999995,40.722946510294115,0.4499018001309872,40.060825,41.632946,1.5721209999999957,0.031465672655031,3.867627785082873,0.2070531149440424,2.7572067,4.1998897,1.4426830000000002,40.40690518508287,0.3761291401857867,39.736427,41.657917,1.9214899999999984,0.0293061177944764,0.0026006657805529,0.0076123751625925,-0.0007204361883461,0.0014462622749411,0.0043280338270552,0.7602308785445442,544.914770679986
Cell3,0,735.119595112905,3.734807433444816,0.2465426476050807,2.6998932,4.1914511,1.4915579,40.31596408389075,0.2180286505636954,39.985092,40.821388,0.8362959999999973,0.041505983332172,3.81961032188755,0.2199772809766415,2.719022,4.1999531,1.4809311000000005,40.10874312048193,0.2038709535604029,39.6231,40.721539,1.098438999999999,0.0403267958899959,0.0020289847746426,0.0059051671915716,-0.0007674764227261,0.0015328604821745,0.0038372528637438,1.0,726.6872270437656
Cell3,100,726.6872270437656,3.7355135601353258,0.2458696285405835,2.6999333,4.1924539,1.4925206000000002,40.26657622215958,0.2309094751280758,39.897713,40.771484,0.8737709999999979,0.0410390932811424,3.821363272980826,0.2188929692029968,2.7192626,4.1999531,1.4806905,40.081392131609526,0.20139927215541,39.610634,40.795288,1.184654000000002,0.0398217545589432,0.0020451400266521,0.005863887904409,-0.000768852947617,0.0015359267569397,0.0038446627477248,0.9885292568376656,722.7328355075854
Cell3,200,722.7328355075854,3.736126105102041,0.2454073444247243,2.7000134,4.192574,1.4925605999999996,40.26400230782313,0.2288362418614682,39.910179,40.783951,0.8737720000000024,0.0408165551489219,3.82194241145529,0.2191535330491592,2.7195835,4.2001538,1.4805702999999997,40.06964569783752,0.1980899915911617,39.598129,40.709038,1.1109089999999997,0.0395867744227871,0.0020495310430918,0.0059056064000965,-0.0007687739693625,0.0015353848857448,0.0038439229052413,0.9831500075801718,720.2066836195169
Cell3,300,720.2066836195169,3.736152810327169,0.244852282587228,2.6997411,4.1921415,1.4924004000000002,40.27578666372689,0.24365196219649,39.897713,40.808922,0.9112089999999996,0.0406674300320446,3.8221045497360704,0.219969785023399,2.7201533,4.1997614,1.4796080999999996,40.08446716041056,0.2146462041860798,39.560692,40.721539,1.1608469999999969,0.039454159210436,0.0020633835303161,0.0059622289932277,-0.0007677081425119,0.0015335070929733,0.003838812546738,0.9797136253848632,716.0503279000582
Cell3,400,716.0503279000582,3.737015581087267,0.2442082954669265,2.6999819,4.1927829,1.492801,40.26339975822604,0.2438049451953981,39.885246,40.821388,0.9361419999999968,0.040438101044856,3.82315400487013,0.219369971500655,2.7206347,4.1998816,1.4792469,40.06032865377803,0.2088186797000609,39.548187,40.646626,1.098438999999999,0.0391978827537968,0.0020685290306046,0.0059717640738593,-0.0007691282521092,0.0015361493229858,0.0038454968743365,0.9740596396292251,713.0840304729683
Cell3,500,713.0840304729683,3.7372873486641778,0.2438408433333077,2.7001824,4.1929436,1.4927612000000003,40.27004126457915,0.2357823158009922,39.910179,40.808922,0.8987430000000032,0.040275833569467,3.8237396428402017,0.2193940779642392,2.7207952,4.2000017,1.4792064999999996,40.07261158286392,0.2059233848957296,39.585663,40.671597,1.0859340000000015,0.0390240020351484,0.0020765013980034,0.0060232161238916,-0.0007697063515105,0.00153740240539,0.0038483071722584,0.9700245173895108,710.0583119725138
Cell3,600,710.0583119725138,3.73735923054514,0.2436704614405251,2.7002225,4.1929035,1.4926809999999997,40.25854406374387,0.2270426164011453,39.885246,40.75898,0.8737339999999989,0.0401097342837601,3.8243143232807384,0.2194527353158611,2.7211161,4.1999216,1.4788054999999996,40.05564438582912,0.1976297201473395,39.573158,40.621693,1.048535000000001,0.0388645717175677,0.0020889852396198,0.0060974795271748,-0.0007696526632337,0.0015372052735094,0.003848207753287,0.96590856330453,708.5077117739089
Cell3,700,708.5077117739089,3.7372740067246375,0.243243383000827,2.6999826,4.1923428,1.4923601999999998,40.27927709188407,0.2463747246234257,39.897713,40.821388,0.9236749999999958,0.039912388427183,3.824740123504909,0.2197983365451025,2.7377207,4.199842,1.4621213000000002,40.09686751353764,0.2170098107541464,39.585663,40.696571,1.110908000000002,0.0388825319241732,0.0020978552618552,0.0060661135985578,-0.0007225953638695,0.0014433993924855,0.0036130140859031,0.9637992463866932,705.5725275613336
Cell3,800,705.5725275613336,3.7376619203725263,0.2430087261639776,2.6999826,4.192944,1.4929614,40.28367688533178,0.2472198424400588,39.897713,40.821388,0.9236749999999958,0.0397496158257126,3.8254588575657897,0.219443166740674,2.7371593,4.2000427,1.4628834,40.11110538397129,0.2139295310378749,39.598129,40.696571,1.0984419999999986,0.0386897536227479,0.0021023904771757,0.0060674815713744,-0.000722659132307,0.0014435226177767,0.003615086608071,0.9598064481643516,703.2127351410794
Cell3,900,703.2127351410794,3.7379814723422897,0.2422928587714726,2.7001431,4.193305,1.4931618999999996,40.29082589690421,0.25341006542608,39.872738,40.858826,0.9860880000000024,0.0396177119109779,3.826116942376951,0.2193566940397901,2.7370391,4.1999626,1.4629235,40.108135098739496,0.2104052802320702,39.610634,40.684105,1.073471000000005,0.0385499702533707,0.0021067083375583,0.0060779631655921,-0.0007226713281394,0.001443551319346,0.0036151591644853,0.9565963685583364,700.8922491815016
Cell3,1000,700.8922491815016,3.7380772909756814,0.2420592769981265,2.6999426,4.1930647,1.4931221,40.27883490184588,0.2484127525193614,39.885246,40.833893,0.9486470000000012,0.0394886125577613,3.826730198524096,0.2191829164195057,2.7373598,4.1999226,1.4625627999999995,40.07965617349398,0.2063692542225692,39.560692,40.65913,1.0984379999999945,0.0384133293991908,0.0021163647221193,0.0061074857635267,-0.0007226876543115,0.0014435818837686,0.0036134735018262,0.9534397584298558,698.6703028506131
Cell3,1100,698.6703028506131,3.737978505583309,0.2422304815169041,2.7002232,4.192904,1.4926808000000005,40.32740492418454,0.2443902824462654,39.960121,40.858826,0.8987049999999996,0.0393647262826561,3.827341568207918,0.2190734923643387,2.7368786,4.2000427,1.4631641000000002,40.134795845270475,0.2036923345477481,39.648075,40.709038,1.060963000000001,0.0382815651828423,0.002126626083244,0.00620634321939,-0.0007227229330537,0.0014436540157533,0.0036171960689259,0.950417194012229,696.3460284543626
Cell3,1200,696.3460284543626,3.738294638012386,0.2414169681237543,2.7000227,4.1930647,1.493042,40.30574594367444,0.2385204674830032,39.947655,40.833893,0.8862380000000059,0.0392348850145936,3.8280066659690632,0.2188646518629816,2.7374401,4.1999626,1.4625225,40.10286503882318,0.2012128075206052,39.635567,40.671597,1.036029999999997,0.0381453395821154,0.0021286929113453,0.0061668358773272,-0.0007227282046593,0.0014436632545149,0.0036136717589282,0.947255430386688,693.9320435294495
Cell3,1300,693.9320435294495,3.7381101747041416,0.241541239345666,2.6999826,4.1930246,1.4930420000000004,40.306667409171595,0.2396850977787667,39.92268,40.846359,0.923679,0.0390991432359442,3.828737058082192,0.2186811191393393,2.736999,4.199842,1.4628430000000003,40.105130584474885,0.1988501645059247,39.6231,40.696571,1.0734709999999978,0.0380011046072468,0.0021513580294156,0.0064659968873854,-0.0007227279640952,0.0014436621323959,0.0036136612058826,0.943971631477012,691.4782753365478
Cell3,1400,691.4782753365478,3.7382705975653208,0.2411692419913149,2.7001431,4.1924629,1.4923197999999998,40.30483368171022,0.224684810200447,39.947655,40.833893,0.8862380000000059,0.0389615547610446,3.8293570095660145,0.2184260737439448,2.7370791,4.199842,1.4627629000000004,40.109113275978,0.199276374880145,39.648075,40.646626,0.9985509999999992,0.037856881506741,0.0021451502856075,0.0062408421643901,-0.0007227325172605,0.0014436747336779,0.0036137177262882,0.9406337144779082,686.4039761027119
Cell3,1600,686.4039761027119,3.738483348070595,0.2400406369439106,2.6999369,4.1916952,1.4917583,40.34498209003889,0.2680153127696182,39.947655,40.946209,0.9985540000000056,0.0386691314633935,3.831086763885468,0.2178655400315335,2.7371135,4.1999569,1.4628434,40.16845504495074,0.2285108547922483,39.648075,40.808922,1.160847000000004,0.0375775806605815,0.0021610165262332,0.006325173044797,-0.0007226744819536,0.0014435585150218,0.0036151448855727,0.9337310291630696,681.1264227231039
Cell3,1800,681.1264227231039,3.738727382182695,0.2390260184738283,2.6998568,4.1915751,1.4917182999999996,40.33805293066024,0.2679720829329566,39.960121,40.933743,0.9736219999999988,0.0383739601820707,3.832585591425908,0.2173543135849758,2.7372339,4.1997962,1.4625622999999996,40.16090185585586,0.2331600905256423,39.635567,40.821388,1.1858209999999971,0.037242314312607,0.002163581644984,0.0065050871986366,-0.0007227677702769,0.0014437460074505,0.0036138831632505,0.9265518525846008,678.2317768750305
Cell3,1900,678.2317768750305,3.738937278141084,0.2385070097898058,2.7000468,4.1916847,1.4916378999999995,40.29613079140176,0.2786879210932148,39.897713,40.933743,1.036029999999997,0.0382102124858647,3.833718654633385,0.216835484638195,2.7375042,4.1998663,1.4623621,40.13354280655226,0.234057117486585,39.598129,40.746513,1.148384,0.0370810157619416,0.0021882238601651,0.0064218309225257,-0.0007227197881847,0.0014436577569142,0.0036136389122393,0.922614199626746,675.4148558999498
Cell3,2000,675.4148558999498,3.739145391547583,0.237818176318208,2.699929,4.1913667,1.4914376999999996,40.26427745910611,0.2783548416452298,39.860271,40.883797,1.023526000000004,0.0380518467864021,3.8346953871513634,0.2164235719151494,2.7373865,4.1997485,1.4623620000000002,40.08131247508618,0.2372138211195812,39.49828,40.709038,1.2107579999999984,0.0369176453677937,0.0021968263388114,0.0064563674598268,-0.0007227215841248,0.0014436567849396,0.0036136610686936,0.918782277591464,673.3918106771276
Cell3,2100,673.3918106771276,3.738851358323171,0.2385839497415045,2.7000494,4.1920886,1.4920391999999998,40.292492898170735,0.2526740954554078,39.910179,40.808922,0.8987430000000032,0.0379407175350934,3.834853655681461,0.216439311067993,2.737587,4.1998286,1.4622416,40.12153984261882,0.2155030547450702,39.648075,40.734005,1.0859300000000047,0.0367537143174558,0.002206307945463,0.0064812197484408,-0.0007227931299267,0.0014437973520848,0.0036140027948358,0.9160302829007072,669.9072324045648
Cell3,2200,669.9072324045648,3.7394899400367874,0.2368052310859726,2.6999252,4.1908011,1.4908758999999998,40.312553312691605,0.2793004248331778,39.92268,40.908768,0.9860880000000024,0.0377423929749056,3.8364101807777424,0.2157517889295785,2.7376633,4.2000251,1.4623618000000005,40.13853718273791,0.2416104032652279,39.585663,40.75898,1.1733170000000044,0.0365879231831058,0.0022123931143102,0.0065333431696834,-0.0007227691148219,0.001443747234803,0.0036174247341982,0.911290131371992,667.9872304226006
Cell3,2300,667.9872304226006,3.739289259883184,0.2373352029765714,2.7001257,4.1917639,1.4916381999999997,40.33140990408854,0.2632355066932496,39.960121,40.87133,0.9112089999999996,0.0376364957774058,3.836384847189584,0.2157218535022813,2.7377434,4.1997447,1.4620013000000005,40.15961351540171,0.2175054708889571,39.660542,40.783951,1.1234090000000023,0.036434312001802,0.0022177636670784,0.0065005066004738,-0.0007228030033037,0.0014438162948433,0.0036158416447915,0.9086783087587352,665.1830232248433
Cell3,2400,665.1830232248433,3.739795796387774,0.2360860856212565,2.7001688,4.1912856,1.4911167999999997,40.36236466069775,0.2817398988560742,39.972588,40.946209,0.9736210000000014,0.0374764185398817,3.8378386080012743,0.215078223897306,2.7375863,4.1997476,1.4621613000000004,40.179001674848585,0.245500991917853,39.635567,40.821388,1.1858209999999971,0.0362943491199985,0.0022302203146444,0.006581360850617,-0.0007227840515381,0.0014437743710562,0.0036157413976337,0.9048636815655547,663.1787555105219
Cell3,2500,663.1787555105219,3.739424524798762,0.2369942390286693,2.6999283,4.1916466,1.4917183000000005,40.37135754458205,0.2665295001793737,39.997559,40.908768,0.9112089999999996,0.0373660562327131,3.837884144188281,0.2150969407933379,2.7379069,4.1998277,1.4619208,40.194591648094786,0.2212370930710514,39.72295,40.821388,1.0984380000000016,0.0361327705904841,0.0022369507725976,0.0065558184292547,-0.0007228351797097,0.0014456712473351,0.0036160073940789,0.9021372303491192,659.6375677156237
Cell3,2600,659.6375677156237,3.7400269095890417,0.2349741707930773,2.6998887,4.1903639,1.4904752000000006,40.39334534028642,0.2902884774622852,39.997559,40.983643,0.9860839999999982,0.0371638999786227,3.8400040784244367,0.2141483355467843,2.7380679,4.1999888,1.4619209,40.205252491318326,0.2453524349227506,39.648075,40.858826,1.210751000000002,0.0359749253839254,0.0022459495409683,0.006617111937561,-0.0007227878018307,0.0014437913565447,0.0036157385099098,0.8973200715923125,658.3707894367438
Cell3,2700,658.3707894367438,3.739306772747115,0.2365674251970649,2.6998887,4.1912861,1.4913974000000003,40.36722713564079,0.2673684915517906,39.972588,40.933743,0.961154999999998,0.0370951606892049,3.839380142723459,0.2145540579709791,2.7377872,4.1999488,1.4621615999999995,40.19601697999355,0.2237427479135117,39.710484,40.796417,1.0859329999999972,0.0358494515530765,0.0022532322440553,0.0066227879938033,-0.0007228354044104,0.0014456717995882,0.0036177885547601,0.8955968441238823,655.8547865798171
Cell3,2800,655.8547865798171,3.739577314182843,0.2358705333365018,2.7001693,4.1910052,1.4908359,40.37949090137759,0.2690443795484145,40.02253,40.933743,0.9112129999999964,0.0369537804508581,3.8400911668178863,0.214272308553811,2.7379878,4.200109,1.4621212000000003,40.19667443972781,0.2273451133576602,39.673042,40.796417,1.1233749999999958,0.0356944003142416,0.0022574398173019,0.006599775613859,-0.0007228424538051,0.0014456948680412,0.0036160342703314,0.8921742678877798,651.9694142612814
Cell3,2900,651.9694142612814,3.740392109795276,0.233738510984417,2.6997683,4.1903639,1.4905956000000002,40.35313556251968,0.2969061247157248,39.947655,40.958714,1.011059000000003,0.0367352194152772,3.842546507361563,0.2130030371225674,2.7382684,4.1998687,1.4616002999999995,40.17122796123779,0.2511137155344747,39.6231,40.846359,1.2232589999999988,0.0355141130276024,0.0022732889048796,0.0067154342861602,-0.0007228982494002,0.0014457842657226,0.0036181033800441,0.8868889070507597,650.9774306129659
Cell3,3000,650.9774306129659,3.7398774671712394,0.2354306921343892,2.7001293,4.1910858,1.4909564999999998,40.41199225890887,0.2733145811097315,40.034996,40.983643,0.9486470000000012,0.0366790477419272,3.84153566506536,0.213567245808211,2.7382684,4.1998281,1.4615597000000005,40.23257032777778,0.2285196895673134,39.72295,40.858826,1.1358760000000032,0.0354038040386512,0.0022753083266238,0.0066658598188284,-0.0007228503646223,0.0014439218341666,0.0036160926401717,0.885539489003805,648.7293266569452
Cell3,3100,648.7293266569452,3.7396266809177217,0.2353936933598924,2.7000492,4.1906042,1.490555,40.38622266962025,0.2726495297396155,40.010063,40.933743,0.9236799999999974,0.0365529037080705,3.842262392683727,0.2132819758390896,2.7385092,4.1999087,1.4613994999999995,40.21059949343832,0.2294003173407928,39.710484,40.846359,1.1358749999999986,0.0352609449764713,0.0022808650898753,0.0066562298923597,-0.0007228634639314,0.001445727572491,0.0036161099494819,0.8824813417703941,645.0933332983059
Cell3,3200,645.0933332983059,3.740350338096754,0.2333352659251276,2.7001293,4.1898422,1.4897129000000002,40.39991800572883,0.3076360321501644,39.985092,41.008617,1.0235249999999994,0.0363473491743207,3.844451841806792,0.2120545471746729,2.7385893,4.1999488,1.4613594999999997,40.207487835806134,0.260362967206257,39.673042,40.908768,1.2357259999999997,0.0350866500521078,0.0022910724764219,0.0067384608589182,-0.0007229070811383,0.0014458167715366,0.0036181284792184,0.8775352168366941,638.1805844078301
Cell3,3500,638.1805844078301,3.741950546460746,0.231814961922274,2.7004573,4.189208,1.4887506999999998,40.27404265122265,0.3245541901868363,39.8353,40.908768,1.0734680000000054,0.035957689397037,3.84614447975358,0.2107384046859869,2.7385163,4.1998758,1.4613595,40.11751273692973,0.2686858468688385,39.548187,40.783951,1.2357640000000032,0.0347368723014369,0.0023183103741711,0.0068696668691024,-0.0007228656491242,0.0014475270457005,0.0036179271677645,0.8681316464021255,637.7480160822042
Cell3,3600,637.7480160822042,3.741835094301352,0.2329273171862742,2.6998959,4.1905718,1.4906758999999998,40.29670567868642,0.278225177362354,39.910179,40.87133,0.961151000000001,0.035936159780249,3.8453760385642743,0.2115776591310321,2.7383559,4.1999559,1.4615999999999998,40.116904041736234,0.236296980109621,39.635567,40.783951,1.148384,0.0346489923540502,0.0023219086111393,0.0067675683500403,-0.0007229152711286,0.0014458313525234,0.0036199891149869,0.8675432138144192,635.89805559061
Cell3,3700,635.89805559061,3.7418026638682593,0.23282745368851,2.7002568,4.1904111,1.4901543000000004,40.35322723345173,0.337105809577684,39.960121,41.495426,1.535305000000001,0.0358316663186997,3.8459474010409673,0.2121506698765483,2.7381957,4.1999559,1.4617602,39.69201468401612,0.7708044009224368,38.849216,41.582806,2.7335899999999995,0.0344449669355526,0.0023348524569935,0.0069409167143906,-0.0007229164914868,0.0014458393961059,0.0036199900738113,0.8650266702426075,632.3420224158799
