cell_id,cycle,capacity_mAh,v_dc_mean,v_dc_std,v_dc_min,v_dc_max,v_dc_range,T_dc_mean,T_dc_std,T_dc_min,T_dc_max,T_dc_range,t_dc_duration_s,v_ch_mean,v_ch_std,v_ch_min,v_ch_max,v_ch_range,T_ch_mean,T_ch_std,T_ch_min,T_ch_max,T_ch_range,t_ch_duration_s,ocv_slope_mean,ocv_slope_std,ocv_slope_p25,ocv_slope_p50,ocv_slope_p75,SoH
Cell2,6700,561.4334759774204,3.729484167264082,0.2297387461449509,2.7000074,4.1719518,1.4719444000000004,40.76478154206291,0.5788338064701958,40.048359,41.832565,1.7842060000000046,0.03162099269684404,3.8727682666796115,0.2009831658198394,2.74927,4.1999302,1.4506601999999997,40.399242710679616,0.49617246069780496,39.574249,41.869999,2.295749999999998,0.029781953431665897,0.002564604646695809,0.007800297875866914,-0.0007204336701421826,0.0014426670814365959,0.004327948355699692,0.7640432571639407
Cell2,6800,564.0030095218641,3.7274463357611074,0.23468073328071715,2.7000475,4.1805296,1.4804820999999997,40.75002358739986,0.5276693699344379,40.085796,41.74522,1.6594240000000013,0.031767090782523155,3.866056401514563,0.20719621059021195,2.7475464,4.2000504,1.4525040000000002,40.40136555650485,0.435165538390647,39.661552,41.807632,2.1460799999999978,0.029787919600494206,0.0025817427767476572,0.007409518321073846,-0.0007222371478333412,0.00144269618010426,0.004328078826393577,0.7675400824561465
Cell2,6900,562.1277485994194,3.7267203293021556,0.2355783821163611,2.6998072,4.1806498,1.4808426000000003,40.74851978662769,0.48478377059518063,40.110729,41.707825,1.5970960000000005,0.031662158435210586,3.8659312834308,0.2075858979772563,2.7478271,4.1998897,1.4520626,40.44616541130604,0.39053003210760107,39.773865,41.732754,1.9588889999999992,0.029664705274626613,0.0025872760235055984,0.007299941076431985,-0.0007204474065239088,0.0014462881015780073,0.004328074717173301,0.764988078479678
Cell2,7000,556.2119202810296,3.732866242577548,0.22917889140041797,2.6999273,4.177844,1.4779167000000002,40.75696646602659,0.581321183984973,40.048359,41.882507,1.834147999999999,0.031327969511039555,3.8750014857651243,0.20059922564765464,2.7485485,4.1999702,1.4514217,40.37501749070779,0.5020594525855352,39.561745,41.894974,2.333228999999996,0.02924953436013311,0.0025982169034046167,0.007755542981016495,-0.0007222694960670565,0.0014445515830867302,0.004328242156394252,0.7569373495320743
Cell2,7100,556.3346788557027,3.7274406150609076,0.23135749904051411,2.7000074,4.177804,1.4777966,40.79921174529347,0.47090351581792816,40.110729,41.732754,1.6220250000000007,0.031338154687546194,3.870451011089187,0.2045038778079488,2.7500317,4.2000103,1.4499785999999997,40.416023636937645,0.42589729166570117,39.674057,41.782658,2.108601,0.02930853213183582,0.0026132033128430246,0.007767309294538917,-0.0007204847739737811,0.0014445665567445688,0.004328279217061968,0.757104409148665
Cell2,7200,556.887525681366,3.7253725194321534,0.2353964079936868,2.7000475,4.1802492,1.4802017000000003,40.793339510693215,0.4975208194069686,40.085796,41.757725,1.6719289999999987,0.03136625327169895,3.8677080119226215,0.20698341260259354,2.7509937,4.1998496,1.4488559000000003,40.43582270825108,0.4025356854064855,39.736427,41.807632,2.071204999999999,0.029301056754775345,0.0026202372499078684,0.00767312568214008,-0.0007204510001919328,0.001446299209058165,0.004328078890689193,0.7578567670102214
Cell2,7300,557.1166198494262,3.723404574050866,0.23619261066813077,2.7002881,4.1798482,1.4795601000000005,40.76509362476963,0.49589026096197875,40.098263,41.720291,1.6220280000000002,0.03137970285024494,3.8676781384524284,0.20705048896429476,2.7539599,4.1999302,1.4459703,40.44778269088037,0.41290124027629144,39.723961,41.770191,2.046229999999994,0.029294224339537323,0.0026176001468856654,0.007755312322827192,-0.000720450724466485,0.0014462853020826816,0.004328094827885019,0.7581685365463312
Cell2,7400,501.4350458651225,3.6973829522932027,0.23357306269556233,2.7000475,4.1483026,1.4482551,40.74508760687961,0.4583905514737878,40.085796,41.68285,1.597054,0.028244238113984466,3.8760825234658602,0.20096959071924034,2.7675881,4.1999302,1.4323420999999996,40.468238680207435,0.40795805197258156,39.773865,41.74522,1.9713550000000026,0.026759650208987296,0.002579512314466736,0.007812679088256657,-0.0007222703715610895,0.0014427735026794329,0.004328223777999203,0.6823926290322353
Cell2,7500,562.233702061415,3.7174437858655955,0.23883203502588385,2.6998472,4.1789665,1.4791192999999998,40.69749477538349,0.45994851823887045,40.048359,41.62048,1.5721210000000028,0.031668822397477925,3.866803429310345,0.20750813685228908,2.7550821,4.1998496,1.4447675000000002,40.386828675940436,0.38025223740620456,39.711494,41.632946,1.921451999999995,0.02952446392737329,0.002581034321793682,0.007409831624298603,-0.0007222344333752219,0.001444506614986449,0.004328059181680314,0.7651322683644546
Cell2,7600,558.6320678634678,3.718104487095588,0.23842868521583763,2.6999273,4.1787658,1.4788384999999997,40.722946510294115,0.44990180013098724,40.060825,41.632946,1.5721209999999957,0.031465672655031085,3.867627785082873,0.2070531149440424,2.7572067,4.1998897,1.4426830000000002,40.40690518508287,0.37612914018578675,39.736427,41.657917,1.9214899999999986,0.02930611779447645,0.002600665780552968,0.007612375162592583,-0.0007204361883461268,0.0014462622749411315,0.004328033827055298,0.7602308785445442
Cell2,7700,544.914770679986,3.7090790116094987,0.23632541643186283,2.7002881,4.1673021,1.4670139999999998,40.823267436486994,0.5012910583955706,40.110729,41.807632,1.696902999999999,0.030691717169247568,3.8762575809833404,0.20109284609930142,2.7650228,4.2000103,1.4349874999999996,40.48630343396993,0.41463036140945875,39.773865,41.882507,2.108641999999996,0.02846092323306948,0.0026085552117911933,0.007599177995037398,-0.0007204664459754236,0.0014463334759978904,0.004328188699466909,0.7415632912559396
Cell3,0,735.119595112905,3.734807433444816,0.24654264760508077,2.6998932,4.1914511,1.4915579,40.31596408389075,0.2180286505636954,39.985092,40.821388,0.8362959999999973,0.041505983332172036,3.81961032188755,0.2199772809766415,2.719022,4.1999531,1.4809311000000003,40.10874312048193,0.2038709535604029,39.6231,40.721539,1.098438999999999,0.04032679588999599,0.002028984774642672,0.0059051671915716555,-0.0007674764227261544,0.0015328604821745512,0.0038372528637438813,1.0
Cell3,100,726.6872270437656,3.7355135601353253,0.2458696285405835,2.6999333,4.1924539,1.4925206000000002,40.26657622215958,0.23090947512807586,39.897713,40.771484,0.8737709999999979,0.041039093281142414,3.821363272980826,0.21889296920299683,2.7192626,4.1999531,1.4806905000000001,40.081392131609526,0.20139927215541004,39.610634,40.795288,1.1846540000000019,0.03982175455894321,0.002045140026652107,0.005863887904409002,-0.0007688529476170028,0.0015359267569397415,0.0038446627477248174,0.9885292568376656
Cell3,200,722.7328355075854,3.736126105102041,0.24540734442472437,2.7000134,4.192574,1.4925605999999996,40.26400230782313,0.22883624186146828,39.910179,40.783951,0.8737720000000024,0.04081655514892191,3.8219424114552893,0.21915353304915927,2.7195835,4.2001538,1.4805702999999997,40.06964569783752,0.19808999159116172,39.598129,40.709038,1.1109089999999995,0.03958677442278713,0.002049531043091868,0.005905606400096563,-0.0007687739693625859,0.0015353848857448788,0.0038439229052413914,0.9831500075801718
Cell3,300,720.2066836195169,3.736152810327169,0.24485228258722802,2.6997411,4.1921415,1.4924004000000002,40.27578666372689,0.24365196219649007,39.897713,40.808922,0.9112089999999995,0.04066743003204465,3.8221045497360704,0.21996978502339903,2.7201533,4.1997614,1.4796080999999996,40.08446716041056,0.21464620418607985,39.560692,40.721539,1.1608469999999969,0.039454159210436046,0.002063383530316119,0.005962228993227711,-0.0007677081425119556,0.0015335070929733247,0.003838812546738016,0.9797136253848631
Cell3,400,716.0503279000582,3.7370155810872676,0.24420829546692657,2.6999819,4.1927829,1.492801,40.26339975822604,0.24380494519539814,39.885246,40.821388,0.9361419999999967,0.04043810104485601,3.82315400487013,0.219369971500655,2.7206347,4.1998816,1.4792469000000001,40.060328653778036,0.2088186797000609,39.548187,40.646626,1.098438999999999,0.039197882753796875,0.0020685290306046407,0.0059717640738593345,-0.0007691282521092469,0.0015361493229858192,0.003845496874336564,0.9740596396292251
Cell3,500,713.0840304729683,3.7372873486641773,0.2438408433333077,2.7001824,4.1929436,1.4927612000000003,40.27004126457915,0.23578231580099224,39.910179,40.808922,0.8987430000000032,0.04027583356946707,3.8237396428402017,0.21939407796423926,2.7207952,4.2000017,1.4792064999999996,40.07261158286392,0.2059233848957296,39.585663,40.671597,1.0859340000000017,0.03902400203514844,0.002076501398003497,0.006023216123891625,-0.0007697063515105107,0.0015374024053900494,0.0038483071722584944,0.9700245173895108
Cell3,600,710.0583119725138,3.73735923054514,0.2436704614405251,2.7002225,4.1929035,1.4926809999999997,40.25854406374387,0.22704261640114534,39.885246,40.75898,0.8737339999999989,0.04010973428376019,3.8243143232807384,0.21945273531586115,2.7211161,4.1999216,1.4788054999999996,40.05564438582912,0.19762972014733954,39.573158,40.621693,1.048535000000001,0.03886457171756774,0.0020889852396198064,0.006097479527174869,-0.0007696526632337091,0.0015372052735094207,0.0038482077532870813,0.9659085633045299
Cell3,700,708.5077117739089,3.7372740067246375,0.243243383000827,2.6999826,4.1923428,1.4923601999999998,40.27927709188407,0.24637472462342577,39.897713,40.821388,0.9236749999999958,0.03991238842718303,3.824740123504909,0.2197983365451025,2.7377207,4.199842,1.4621213000000002,40.09686751353764,0.21700981075414646,39.585663,40.696571,1.110908000000002,0.038882531924173236,0.0020978552618552758,0.006066113598557815,-0.0007225953638695042,0.001443399392485582,0.0036130140859031205,0.9637992463866932
Cell3,800,705.5725275613336,3.7376619203725263,0.24300872616397767,2.6999826,4.192944,1.4929614,40.28367688533178,0.24721984244005882,39.897713,40.821388,0.9236749999999958,0.03974961582571268,3.8254588575657897,0.21944316674067402,2.7371593,4.2000427,1.4628834,40.11110538397129,0.21392953103787493,39.598129,40.696571,1.0984419999999986,0.03868975362274796,0.0021023904771757624,0.006067481571374466,-0.0007226591323070358,0.0014435226177767577,0.0036150866080710328,0.9598064481643516
Cell3,900,703.2127351410794,3.7379814723422897,0.24229285877147266,2.7001431,4.193305,1.4931618999999996,40.29082589690421,0.25341006542608,39.872738,40.858826,0.9860880000000023,0.03961771191097796,3.8261169423769514,0.21935669403979016,2.7370391,4.1999626,1.4629235,40.108135098739496,0.21040528023207028,39.610634,40.684105,1.073471000000005,0.0385499702533707,0.0021067083375583395,0.006077963165592169,-0.0007226713281394213,0.001443551319346067,0.0036151591644853196,0.9565963685583363
Cell3,1000,700.8922491815016,3.7380772909756814,0.24205927699812652,2.6999426,4.1930647,1.4931221,40.27883490184588,0.24841275251936143,39.885246,40.833893,0.9486470000000011,0.03948861255776137,3.8267301985240962,0.2191829164195057,2.7373598,4.1999226,1.4625627999999997,40.07965617349398,0.20636925422256924,39.560692,40.65913,1.0984379999999945,0.03841332939919084,0.002116364722119318,0.006107485763526783,-0.0007226876543115356,0.001443581883768685,0.0036134735018262397,0.9534397584298558
Cell3,1100,698.6703028506131,3.7379785055833086,0.24223048151690416,2.7002232,4.192904,1.4926808000000005,40.32740492418454,0.2443902824462654,39.960121,40.858826,0.8987049999999996,0.03936472628265619,3.827341568207918,0.21907349236433876,2.7368786,4.2000427,1.4631641000000002,40.134795845270475,0.20369233454774818,39.648075,40.709038,1.060963000000001,0.038281565182842314,0.0021266260832440253,0.006206343219390026,-0.0007227229330537762,0.0014436540157533994,0.0036171960689259496,0.950417194012229
Cell3,1200,696.3460284543626,3.738294638012386,0.2414169681237543,2.7000227,4.1930647,1.493042,40.30574594367444,0.23852046748300323,39.947655,40.833893,0.8862380000000059,0.0392348850145936,3.8280066659690632,0.2188646518629816,2.7374401,4.1999626,1.4625225,40.10286503882318,0.20121280752060525,39.635567,40.671597,1.0360299999999967,0.03814533958211541,0.0021286929113453054,0.006166835877327246,-0.000722728204659362,0.001443663254514931,0.0036136717589282156,0.9472554303866879
Cell3,1300,693.9320435294495,3.7381101747041416,0.24154123934566604,2.6999826,4.1930246,1.4930420000000004,40.306667409171595,0.2396850977787667,39.92268,40.846359,0.9236789999999999,0.03909914323594421,3.828737058082192,0.2186811191393393,2.736999,4.199842,1.4628430000000003,40.105130584474885,0.19885016450592474,39.6231,40.696571,1.0734709999999978,0.038001104607246816,0.0021513580294156218,0.006465996887385485,-0.0007227279640952985,0.001443662132395914,0.0036136612058826406,0.9439716314770121
Cell3,1400,691.4782753365478,3.7382705975653208,0.2411692419913149,2.7001431,4.1924629,1.4923197999999998,40.30483368171022,0.22468481020044706,39.947655,40.833893,0.8862380000000059,0.03896155476104468,3.8293570095660145,0.21842607374394482,2.7370791,4.199842,1.4627629000000004,40.109113275978,0.19927637488014505,39.648075,40.646626,0.9985509999999991,0.03785688150674105,0.0021451502856075,0.0062408421643901065,-0.0007227325172605469,0.0014436747336779845,0.003613717726288258,0.9406337144779082
Cell3,1600,686.4039761027119,3.7384833480705955,0.24004063694391065,2.6999369,4.1916952,1.4917582999999999,40.34498209003889,0.2680153127696182,39.947655,40.946209,0.9985540000000057,0.03866913146339357,3.831086763885468,0.21786554003153355,2.7371135,4.1999569,1.4628434000000001,40.16845504495074,0.22851085479224836,39.648075,40.808922,1.160847000000004,0.03757758066058159,0.002161016526233264,0.006325173044797022,-0.0007226744819536222,0.0014435585150218036,0.003615144885572782,0.9337310291630697
Cell3,1800,681.1264227231039,3.738727382182695,0.23902601847382832,2.6998568,4.1915751,1.4917182999999996,40.33805293066024,0.2679720829329566,39.960121,40.933743,0.9736219999999989,0.03837396018207073,3.832585591425908,0.21735431358497584,2.7372339,4.1997962,1.4625622999999996,40.16090185585586,0.23316009052564232,39.635567,40.821388,1.1858209999999971,0.03724231431260705,0.002163581644984053,0.006505087198636613,-0.0007227677702769158,0.001443746007450512,0.003613883163250585,0.9265518525846009
Cell3,1900,678.2317768750305,3.7389372781410843,0.23850700978980582,2.7000468,4.1916847,1.4916378999999997,40.29613079140176,0.27868792109321483,39.897713,40.933743,1.0360299999999967,0.03821021248586476,3.833718654633385,0.216835484638195,2.7375042,4.1998663,1.4623621,40.13354280655226,0.234057117486585,39.598129,40.746513,1.148384,0.03708101576194167,0.0021882238601651696,0.006421830922525796,-0.0007227197881847252,0.0014436577569142553,0.0036136389122393762,0.9226141996267461
Cell3,2000,675.4148558999498,3.739145391547583,0.23781817631820804,2.699929,4.1913667,1.4914376999999996,40.26427745910611,0.2783548416452298,39.860271,40.883797,1.023526000000004,0.038051846786402166,3.8346953871513634,0.21642357191514947,2.7373865,4.1997485,1.4623620000000002,40.08131247508618,0.23721382111958128,39.49828,40.709038,1.2107579999999984,0.03691764536779374,0.002196826338811489,0.006456367459826869,-0.0007227215841248565,0.0014436567849396215,0.003613661068693659,0.918782277591464
Cell3,2100,673.3918106771276,3.738851358323171,0.23858394974150454,2.7000494,4.1920886,1.4920391999999998,40.292492898170735,0.25267409545540787,39.910179,40.808922,0.8987430000000032,0.03794071753509343,3.8348536556814605,0.21643931106799308,2.737587,4.1998286,1.4622416,40.12153984261882,0.2155030547450702,39.648075,40.734005,1.0859300000000047,0.03675371431745589,0.002206307945463097,0.006481219748440814,-0.0007227931299267237,0.0014437973520848395,0.0036140027948358996,0.9160302829007071
Cell3,2200,669.9072324045648,3.7394899400367874,0.2368052310859726,2.6999252,4.1908011,1.4908758999999998,40.312553312691605,0.2793004248331778,39.92268,40.908768,0.9860880000000023,0.03774239297490567,3.8364101807777424,0.21575178892957855,2.7376633,4.2000251,1.4623618000000005,40.13853718273791,0.24161040326522798,39.585663,40.75898,1.1733170000000044,0.036587923183105886,0.002212393114310239,0.006533343169683442,-0.0007227691148219753,0.0014437472348030004,0.0036174247341982544,0.911290131371992
Cell3,2300,667.9872304226006,3.739289259883184,0.23733520297657146,2.7001257,4.1917639,1.4916381999999997,40.33140990408854,0.2632355066932496,39.960121,40.87133,0.9112089999999995,0.0376364957774058,3.836384847189584,0.21572185350228135,2.7377434,4.1997447,1.4620013000000003,40.159613515401716,0.21750547088895714,39.660542,40.783951,1.1234090000000023,0.03643431200180203,0.0022177636670784573,0.00650050660047389,-0.0007228030033037953,0.001443816294843366,0.003615841644791553,0.9086783087587351
Cell3,2400,665.1830232248433,3.739795796387774,0.23608608562125652,2.7001688,4.1912856,1.4911167999999995,40.36236466069775,0.2817398988560742,39.972588,40.946209,0.9736210000000014,0.037476418539881706,3.8378386080012747,0.21507822389730602,2.7375863,4.1997476,1.4621613000000004,40.179001674848585,0.24550099191785302,39.635567,40.821388,1.1858209999999971,0.036294349119998515,0.00223022031464441,0.006581360850617005,-0.0007227840515381302,0.001443774371056234,0.0036157413976337614,0.9048636815655549
Cell3,2500,663.1787555105219,3.739424524798762,0.2369942390286693,2.6999283,4.1916466,1.4917183000000005,40.37135754458205,0.26652950017937377,39.997559,40.908768,0.9112089999999995,0.03736605623271316,3.837884144188281,0.2150969407933379,2.7379069,4.1998277,1.4619208000000001,40.194591648094786,0.2212370930710514,39.72295,40.821388,1.0984380000000016,0.03613277059048414,0.0022369507725976635,0.0065558184292547755,-0.0007228351797097317,0.001445671247335104,0.0036160073940789458,0.9021372303491191
Cell3,2600,659.6375677156237,3.7400269095890413,0.23497417079307736,2.6998887,4.1903639,1.4904752000000006,40.39334534028642,0.29028847746228525,39.997559,40.983643,0.9860839999999982,0.037163899978622794,3.8400040784244367,0.21414833554678434,2.7380679,4.1999888,1.4619209,40.205252491318326,0.24535243492275066,39.648075,40.858826,1.210751000000002,0.03597492538392544,0.002245949540968332,0.006617111937561065,-0.0007227878018307092,0.001443791356544721,0.0036157385099098525,0.8973200715923125
Cell3,2700,658.3707894367438,3.739306772747115,0.23656742519706497,2.6998887,4.1912861,1.4913974000000003,40.36722713564079,0.26736849155179065,39.972588,40.933743,0.961154999999998,0.03709516068920493,3.839380142723459,0.21455405797097912,2.7377872,4.1999488,1.4621615999999995,40.19601697999355,0.22374274791351173,39.710484,40.796417,1.0859329999999972,0.035849451553076506,0.002253232244055394,0.006622787993803316,-0.0007228354044104863,0.0014456717995882738,0.0036177885547601816,0.8955968441238823
Cell3,2800,655.8547865798171,3.739577314182843,0.23587053333650185,2.7001693,4.1910052,1.4908359,40.37949090137759,0.26904437954841454,40.02253,40.933743,0.9112129999999965,0.036953780450858176,3.8400911668178868,0.21427230855381105,2.7379878,4.200109,1.4621212000000003,40.19667443972781,0.22734511335766022,39.673042,40.796417,1.1233749999999958,0.03569440031424165,0.00225743981730196,0.00659977561385901,-0.000722842453805128,0.001445694868041231,0.0036160342703314796,0.8921742678877798
Cell3,2900,651.9694142612814,3.740392109795276,0.233738510984417,2.6997683,4.1903639,1.4905956000000002,40.35313556251968,0.29690612471572486,39.947655,40.958714,1.011059000000003,0.03673521941527724,3.8425465073615634,0.2130030371225674,2.7382684,4.1998687,1.4616002999999997,40.17122796123779,0.2511137155344747,39.6231,40.846359,1.2232589999999988,0.035514113027602434,0.002273288904879651,0.006715434286160248,-0.0007228982494002778,0.0014457842657226005,0.003618103380044168,0.8868889070507597
Cell3,3000,650.9774306129659,3.7398774671712394,0.2354306921343892,2.7001293,4.1910858,1.4909564999999998,40.41199225890887,0.27331458110973156,40.034996,40.983643,0.9486470000000011,0.036679047741927207,3.84153566506536,0.21356724580821104,2.7382684,4.1998281,1.4615597000000005,40.23257032777778,0.2285196895673134,39.72295,40.858826,1.1358760000000032,0.03540380403865129,0.0022753083266238493,0.0066658598188284795,-0.0007228503646223325,0.001443921834166654,0.003616092640171703,0.885539489003805
Cell3,3100,648.7293266569452,3.7396266809177217,0.23539369335989246,2.7000492,4.1906042,1.490555,40.38622266962025,0.27264952973961554,40.010063,40.933743,0.9236799999999974,0.03655290370807052,3.842262392683727,0.21328197583908967,2.7385092,4.1999087,1.4613994999999997,40.21059949343832,0.2294003173407928,39.710484,40.846359,1.1358749999999986,0.035260944976471364,0.0022808650898753923,0.00665622989235976,-0.0007228634639314701,0.0014457275724910484,0.003616109949481938,0.8824813417703941
Cell3,3200,645.0933332983059,3.740350338096754,0.23333526592512768,2.7001293,4.1898422,1.4897129000000002,40.399918005728836,0.30763603215016444,39.985092,41.008617,1.0235249999999994,0.0363473491743207,3.8444518418067917,0.21205454717467295,2.7385893,4.1999488,1.4613594999999995,40.207487835806134,0.260362967206257,39.673042,40.908768,1.2357259999999997,0.03508665005210787,0.0022910724764219066,0.00673846085891824,-0.0007229070811383658,0.0014458167715366863,0.0036181284792184995,0.8775352168366941
Cell3,3500,638.1805844078301,3.741950546460746,0.23181496192227408,2.7004573,4.189208,1.4887506999999998,40.27404265122265,0.32455419018683634,39.8353,40.908768,1.0734680000000054,0.03595768939703703,3.8461444797535798,0.21073840468598692,2.7385163,4.1998758,1.4613595,40.11751273692973,0.2686858468688385,39.548187,40.783951,1.2357640000000032,0.03473687230143696,0.002318310374171188,0.0068696668691024705,-0.0007228656491242995,0.0014475270457005311,0.0036179271677645934,0.8681316464021255
Cell3,3600,637.7480160822042,3.741835094301352,0.23292731718627427,2.6998959,4.1905718,1.4906758999999998,40.29670567868642,0.278225177362354,39.910179,40.87133,0.961151000000001,0.035936159780249,3.8453760385642743,0.21157765913103213,2.7383559,4.1999559,1.4615999999999998,40.116904041736234,0.23629698010962108,39.635567,40.783951,1.148384,0.03464899235405028,0.0023219086111393563,0.0067675683500403,-0.0007229152711286163,0.0014458313525234918,0.003619989114986933,0.8675432138144192
Cell3,3700,635.89805559061,3.7418026638682593,0.23282745368851002,2.7002568,4.1904111,1.4901543000000004,40.35322723345173,0.337105809577684,39.960121,41.495426,1.535305000000001,0.03583166631869972,3.8459474010409673,0.21215066987654832,2.7381957,4.1999559,1.4617602,39.69201468401612,0.7708044009224368,38.849216,41.582806,2.7335899999999995,0.03444496693555266,0.0023348524569935547,0.006940916714390675,-0.0007229164914868018,0.001445839396105926,0.003619990073811386,0.8650266702426075
Cell3,3800,632.3420224158799,3.743051089253247,0.23071790558993463,2.7000163,4.189569,1.4895526999999995,40.37358948214286,0.31302396961519285,39.972588,41.008617,1.0360289999999992,0.035630418569780886,3.848102137516824,0.20996105481100286,2.7385163,4.1999159,1.4613995999999996,40.17814651682369,0.269331380681993,39.6231,40.858826,1.2357259999999997,0.034379907068796456,0.0023375367810287936,0.006821199094426611,-0.0007229507183956651,0.0014477048075429307,0.0036165539900586976,0.8601893169760496
Cell3,3900,631.7149177351412,3.742296189242769,0.23226245941671497,2.6998158,4.1904111,1.4905953000000003,40.367729336366594,0.29256281244664945,39.985092,40.958714,0.9736219999999989,0.03559549816418439,3.8470116377867742,0.21105431391499435,2.7385564,4.1998758,1.4613194000000003,40.18243273549258,0.24478453641650774,39.673042,40.833893,1.160851000000001,0.03428938868455589,0.0023446118238687314,0.006821376787284398,-0.0007229083067486098,0.0014440316985031183,0.003619965774758001,0.8593362521347534
Cell3,4000,629.6603428366021,3.742026372872514,0.2323647897949267,2.7000563,4.1902108,1.4901545,40.39648158526247,0.2928650014012652,40.02253,41.021122,0.998591999999995,0.035479722428135574,3.8475339176829264,0.21084635739159147,2.7389174,4.1998758,1.4609584,40.21689240176152,0.2423967995877741,39.710484,40.883797,1.1733130000000003,0.03415309695992619,0.00234792026773343,0.006785739566214008,-0.0007229066972292943,0.0014476104110246189,0.003618197970753312,0.8565413669049242
Cell3,4100,626.6624752776828,3.7424948130733946,0.23037561493407283,2.6998158,4.1889272,1.4891114,40.40083073623853,0.3194808846512107,39.997559,40.996151,0.998591999999995,0.03531015699263662,3.84982990329932,0.20949383373909222,2.7391582,4.1997957,1.4606375000000003,40.204520244897964,0.2725663552989341,39.635567,40.921234,1.2856669999999966,0.03400979354046285,0.002354867530101355,0.0068355525743262315,-0.0007229500751659527,0.0014476995625954015,0.003620162705060774,0.8524632990927625
Cell3,4200,625.6675662566968,3.7417583175254348,0.23141169192712005,2.6999269,4.1892791,1.4893522000000003,40.40801436560552,0.3091298945588703,39.997559,41.021122,1.0235629999999958,0.035252987989224494,3.848852379604366,0.2103658962552043,2.7391889,4.1999469,1.4607579999999998,40.21698360402456,0.2648734356328597,39.660542,40.933743,1.2732010000000002,0.033923078211955726,0.0023626115812499246,0.006840762363200387,-0.0007228927630045463,0.0014475838902531409,0.00361811248685505,0.8511099015944503
Cell3,4300,623.802889529931,3.74131114361422,0.23214311185731504,2.6999669,4.1893992,1.4894323000000003,40.383267006254115,0.2981049414240557,39.960121,40.971176,1.011054999999999,0.03515026951208711,3.849229187568493,0.2104170482107965,2.7393894,4.1999068,1.4605174,40.191843707876714,0.25173035724838033,39.648075,40.896301,1.2482260000000025,0.03377716010436416,0.0023658861928051228,0.006813634754444942,-0.0007229299287469113,0.00144766315884396,0.003618272573855127,0.8485733391913227
Cell3,4400,621.8625686928474,3.7409246448662925,0.2326183467343984,2.6998065,4.1889181,1.4891116000000002,40.387684841862004,0.30780618606653665,39.960121,40.983643,1.0235219999999998,0.03504059580154717,3.849629998281196,0.2101758172948747,2.7398305,4.1999068,1.4600762999999999,40.18967784427639,0.2535700616644366,39.660542,40.896301,1.2357590000000016,0.033656419487670064,0.0023720316881559746,0.0068046507766884885,-0.0007229124935690154,0.0014476262732726077,0.0036182065201629874,0.8459338763746832
Cell3,4500,618.4472051369663,3.741844375763612,0.23008189653653555,2.7001274,4.1876349,1.4875075,40.383960332005316,0.3227675086041667,39.960121,40.996151,1.0360299999999967,0.034847654635086656,3.852034552193438,0.20855101110217059,2.7395899,4.1998663,1.4602764000000001,40.18817485388601,0.2764536579733813,39.6231,40.896301,1.2732010000000002,0.03349035372957587,0.0023815806265838125,0.0068473556586562635,-0.0007229489173274621,0.0014459062465571235,0.0036183844513650283,0.8412878792082541
Cell3,4600,617.397062827596,3.741002852444297,0.23223453614555917,2.6998465,4.1886373,1.4887907999999999,40.34800710143,0.29679359415472106,39.92268,40.921234,0.9985539999999986,0.03478955244645476,3.8508546364864866,0.2098257605918847,2.7398708,4.1999469,1.4600760999999998,40.159437272695776,0.2483464511487606,39.635567,40.858826,1.2232589999999988,0.03338132728822529,0.0023881123452645057,0.0068492233490728555,-0.0007229347304383508,0.0014476656770928517,0.003620095701015276,0.8398593466043734
Cell3,4800,613.8286055479532,3.7407447326086958,0.23241849460798003,2.7001338,4.1885233,1.4883894999999998,40.37296912408027,0.30123474898649244,39.947655,40.946209,0.9985540000000057,0.03458901366684586,3.8517791485694355,0.20944983218357022,2.7403984,4.1997929,1.4593945000000001,40.18980337159805,0.25016643585270465,39.685509,40.921234,1.235724999999995,0.0331519985338673,0.0024033659894895907,0.006861166024621189,-0.0007229526170661779,0.0014477105357864767,0.003620164291937993,0.8350050925437199
Cell3,5000,608.9248500447693,3.740507135030344,0.23077963591621392,2.7000859,4.187192,1.4871060999999997,40.345318192852325,0.3061425343291049,39.935146,40.896301,0.961154999999998,0.034311018185690045,3.853952973584242,0.20859398891365688,2.740591,4.2000256,1.4594345999999998,40.15894817376011,0.2608535338308442,39.660542,40.908768,1.2482260000000025,0.032885620021261275,0.0024201868956192627,0.006915901525082848,-0.0007229071910351746,0.00144761695908048,0.0036199640371732712,0.8283344017666217
Cell3,5100,607.559576722663,3.740007885033784,0.23260831165262325,2.7001259,4.1880345,1.4879085999999995,40.33979412533784,0.29790927231640324,39.935146,40.896301,0.961154999999998,0.03423748828936368,3.8534546365112994,0.2090302791770157,2.7410324,4.1999855,1.4589531000000004,40.127686635946326,0.22967500021936052,39.673042,40.896301,1.2232589999999988,0.032762219198048115,0.002427232707228733,0.006914356998170913,-0.0007229555317817463,0.0014477207573895512,0.0036202009635036727,0.8264771892379628
